@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute bass_x numeric
@attribute bass_y numeric
@attribute bass_vel_x numeric
@attribute bass_vel_y numeric
@attribute drone_x numeric
@attribute drone_y numeric
@attribute drone_vel_x numeric
@attribute drone_vel_y numeric
@attribute drums_x numeric
@attribute drums_y numeric
@attribute drums_vel_x numeric
@attribute drums_vel_y numeric
@attribute BassNoteClassifier {0,1,2,3,4,5}
@attribute BassXY numeric
@attribute BassVel numeric
@attribute BassFollow numeric
@attribute DroneNoteClassifier {0,1,2,3,4}
@attribute DroneXY numeric
@attribute DroneVel numeric
@attribute DroneFollow numeric
@attribute KickNoteClassifier {0,1,2,3,4,5}
@attribute SnareNoteClassifier {0,1,2,3,4,5}
@attribute HihatNoteClassifier {0,1,2,3,4,5}
@attribute SnareXY numeric
@attribute SnareVel numeric
@attribute HihatXY numeric
@attribute HihatVel numeric
@attribute DrumPitch numeric

@data
3647,'2018/04/29 13:52:31:463',18,0,0,0,0,0.346665,0.830446,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3648,'2018/04/29 13:52:31:583',18,0,0,0,0,0.301968,0.848856,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3649,'2018/04/29 13:52:31:699',18,0,0,0,0,0.242863,0.849933,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3650,'2018/04/29 13:52:31:800',18,0,0,0,0,0.205299,0.844439,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3651,'2018/04/29 13:52:31:900',18,0,0,0,0,0.200465,0.801967,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3652,'2018/04/29 13:52:32:016',18,0,0,0,0,0.200027,0.745086,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3653,'2018/04/29 13:52:32:116',18,0,0,0,0,0.210373,0.713519,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3654,'2018/04/29 13:52:32:216',18,0,0,0,0,0.255355,0.710309,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3655,'2018/04/29 13:52:32:332',18,0,0,0,0,0.296363,0.735615,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3656,'2018/04/29 13:52:32:434',18,0,0,0,0,0.299681,0.780123,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3657,'2018/04/29 13:52:32:535',18,0,0,0,0,0.299972,0.789133,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3658,'2018/04/29 13:52:32:651',18,0,0,0,0,0.299998,0.789949,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3659,'2018/04/29 13:52:32:767',18,0,0,0,0,0.3,0.789997,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3660,'2018/04/29 13:52:32:883',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3661,'2018/04/29 13:52:32:999',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3662,'2018/04/29 13:52:33:115',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3663,'2018/04/29 13:52:33:231',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3664,'2018/04/29 13:52:33:333',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3665,'2018/04/29 13:52:33:449',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3666,'2018/04/29 13:52:33:565',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3667,'2018/04/29 13:52:33:680',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3668,'2018/04/29 13:52:33:796',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3669,'2018/04/29 13:52:33:913',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3670,'2018/04/29 13:52:34:029',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3671,'2018/04/29 13:52:34:145',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3672,'2018/04/29 13:52:34:260',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3673,'2018/04/29 13:52:34:377',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3674,'2018/04/29 13:52:34:492',18,0,0,0,0,0.3,0.79,0,0,0,0,0,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?
3675,'2018/04/29 14:24:30:188',19,0,0,0,0,0,0,0,0,0.333333,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3676,'2018/04/29 14:24:30:616',19,0,0,0,0,0,0,0,0,0.555556,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3677,'2018/04/29 14:24:30:724',19,0,0,0,0,0,0,0,0,0.935385,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3678,'2018/04/29 14:24:30:824',19,0,0,0,0,0,0,0,0,0.92312,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3679,'2018/04/29 14:24:30:940',19,0,0,0,0,0,0,0,0,0.867622,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3680,'2018/04/29 14:24:31:041',19,0,0,0,0,0,0,0,0,0.816828,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3681,'2018/04/29 14:24:31:157',19,0,0,0,0,0,0,0,0,0.758498,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3682,'2018/04/29 14:24:31:272',19,0,0,0,0,0,0,0,0,0.707923,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3683,'2018/04/29 14:24:31:374',19,0,0,0,0,0,0,0,0,0.700696,0,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3684,'2018/04/29 14:24:31:490',19,0,0,0,0,0,0,0,0,0.700041,0.012593,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3685,'2018/04/29 14:24:31:606',19,0,0,0,0,0,0,0,0,0.700003,0.065181,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3686,'2018/04/29 14:24:31:722',19,0,0,0,0,0,0,0,0,0.7,0.106353,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3687,'2018/04/29 14:24:31:823',19,0,0,0,0,0,0,0,0,0.7,0.10968,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3688,'2018/04/29 14:24:31:939',19,0,0,0,0,0,0,0,0,0.7,0.109981,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3689,'2018/04/29 14:24:32:055',19,0,0,0,0,0,0,0,0,0.7,0.106666,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3690,'2018/04/29 14:24:32:156',19,0,0,0,0,0,0,0,0,0.7,0.067512,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3691,'2018/04/29 14:24:32:261',19,0,0,0,0,0,0,0,0,0.7,0.018465,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3692,'2018/04/29 14:24:32:376',19,0,0,0,0,0,0,0,0,0.7,-0.025481,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3693,'2018/04/29 14:24:32:493',19,0,0,0,0,0,0,0,0,0.691111,-0.029736,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3694,'2018/04/29 14:24:32:609',19,0,0,0,0,0,0,0,0,0.642228,-0.029985,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3695,'2018/04/29 14:24:32:725',19,0,0,0,0,0,0,0,0,0.586583,-0.029999,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3696,'2018/04/29 14:24:32:841',19,0,0,0,0,0,0,0,0,0.530171,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3697,'2018/04/29 14:24:32:957',19,0,0,0,0,0,0,0,0,0.520596,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3698,'2018/04/29 14:24:33:073',19,0,0,0,0,0,0,0,0,0.520035,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3699,'2018/04/29 14:24:33:190',19,0,0,0,0,0,0,0,0,0.520002,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3700,'2018/04/29 14:24:33:305',19,0,0,0,0,0,0,0,0,0.520001,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3701,'2018/04/29 14:24:33:421',19,0,0,0,0,0,0,0,0,0.520001,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3702,'2018/04/29 14:24:33:537',19,0,0,0,0,0,0,0,0,0.520001,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3703,'2018/04/29 14:24:33:652',19,0,0,0,0,0,0,0,0,0.520001,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3704,'2018/04/29 14:24:33:769',19,0,0,0,0,0,0,0,0,0.520001,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3705,'2018/04/29 14:24:33:885',19,0,0,0,0,0,0,0,0,0.520001,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3706,'2018/04/29 14:24:34:001',19,0,0,0,0,0,0,0,0,0.520001,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3707,'2018/04/29 14:24:34:117',19,0,0,0,0,0,0,0,0,0.520001,-0.03,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3708,'2018/04/29 14:24:34:233',19,0,0,0,0,0,0,0,0,0.520001,-0.021111,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3709,'2018/04/29 14:24:34:342',19,0,0,0,0,0,0,0,0,0.520001,0.021658,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3710,'2018/04/29 14:24:34:458',19,0,0,0,0,0,0,0,0,0.520001,0.082072,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3711,'2018/04/29 14:24:34:574',19,0,0,0,0,0,0,0,0,0.520001,0.141438,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3712,'2018/04/29 14:24:34:690',19,0,0,0,0,0,0,0,0,0.520001,0.197336,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3713,'2018/04/29 14:24:34:806',19,0,0,0,0,0,0,0,0,0.520001,0.254874,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3714,'2018/04/29 14:24:34:922',19,0,0,0,0,0,0,0,0,0.520001,0.313248,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3715,'2018/04/29 14:24:35:022',19,0,0,0,0,0,0,0,0,0.520001,0.363248,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3716,'2018/04/29 14:24:35:138',19,0,0,0,0,0,0,0,0,0.523334,0.379019,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3717,'2018/04/29 14:24:35:254',19,0,0,0,0,0,0,0,0,0.572098,0.379943,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3718,'2018/04/29 14:24:35:370',19,0,0,0,0,0,0,0,0,0.627375,0.379997,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3719,'2018/04/29 14:24:35:471',19,0,0,0,0,0,0,0,0,0.680648,0.38,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3720,'2018/04/29 14:24:35:588',19,0,0,0,0,0,0,0,0,0.735068,0.38,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3721,'2018/04/29 14:24:35:704',19,0,0,0,0,0,0,0,0,0.79326,0.38,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3722,'2018/04/29 14:24:35:804',19,0,0,0,0,0,0,0,0,0.840429,0.38,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3723,'2018/04/29 14:24:35:920',19,0,0,0,0,0,0,0,0,0.902001,0.38,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3724,'2018/04/29 14:24:36:036',19,0,0,0,0,0,0,0,0,0.961434,0.38,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3725,'2018/04/29 14:24:36:147',19,0,0,0,0,0,0,0,0,1.01457,0.38,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3726,'2018/04/29 14:24:36:263',19,0,0,0,0,0,0,0,0,1.047634,0.363086,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3727,'2018/04/29 14:24:36:379',19,0,0,0,0,0,0,0,0,1.049861,0.30762,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3728,'2018/04/29 14:24:36:494',19,0,0,0,0,0,0,0,0,1.049992,0.248544,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3729,'2018/04/29 14:24:36:608',19,0,0,0,0,0,0,0,0,1.049999,0.200714,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3730,'2018/04/29 14:24:36:724',19,0,0,0,0,0,0,0,0,1.05,0.137079,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3731,'2018/04/29 14:24:36:840',19,0,0,0,0,0,0,0,0,1.05,0.077854,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3732,'2018/04/29 14:24:36:957',19,0,0,0,0,0,0,0,0,1.05,0.018557,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3733,'2018/04/29 14:24:37:072',19,0,0,0,0,0,0,0,0,1.026049,-0.017012,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3734,'2018/04/29 14:24:37:188',19,0,0,0,0,0,0,0,0,0.972517,-0.019825,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3735,'2018/04/29 14:24:37:305',19,0,0,0,0,0,0,0,0,0.915118,-0.01999,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3736,'2018/04/29 14:24:37:420',19,0,0,0,0,0,0,0,0,0.857739,-0.019999,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3737,'2018/04/29 14:24:37:536',19,0,0,0,0,0,0,0,0,0.798551,-0.02,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3738,'2018/04/29 14:24:37:659',19,0,0,0,0,0,0,0,0,0.739038,-0.02,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3739,'2018/04/29 14:24:37:775',19,0,0,0,0,0,0,0,0,0.678627,-0.02,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3740,'2018/04/29 14:24:37:891',19,0,0,0,0,0,0,0,0,0.619042,-0.02,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3741,'2018/04/29 14:24:38:007',19,0,0,0,0,0,0,0,0,0.591993,0.007078,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3742,'2018/04/29 14:24:38:123',19,0,0,0,0,0,0,0,0,0.590117,0.063377,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3743,'2018/04/29 14:24:38:224',19,0,0,0,0,0,0,0,0,0.590011,0.113259,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3744,'2018/04/29 14:24:38:339',19,0,0,0,0,0,0,0,0,0.590001,0.172166,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3745,'2018/04/29 14:24:38:456',19,0,0,0,0,0,0,0,0,0.59,0.231444,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3746,'2018/04/29 14:24:38:572',19,0,0,0,0,0,0,0,0,0.59,0.290962,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3747,'2018/04/29 14:24:38:672',19,0,0,0,0,0,0,0,0,0.59,0.337629,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3748,'2018/04/29 14:24:38:788',19,0,0,0,0,0,0,0,0,0.59,0.349276,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3749,'2018/04/29 14:24:38:905',19,0,0,0,0,0,0,0,0,0.59,0.349958,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3750,'2018/04/29 14:24:39:021',19,0,0,0,0,0,0,0,0,0.59,0.349997,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3751,'2018/04/29 14:24:39:137',19,0,0,0,0,0,0,0,0,0.56605,0.35,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3752,'2018/04/29 14:24:39:254',19,0,0,0,0,0,0,0,0,0.532842,0.35,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3753,'2018/04/29 14:24:39:370',19,0,0,0,0,0,0,0,0,0.530167,0.355555,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3754,'2018/04/29 14:24:39:486',19,0,0,0,0,0,0,0,0,0.53001,0.405355,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3755,'2018/04/29 14:24:39:588',19,0,0,0,0,0,0,0,0,0.530001,0.454914,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3756,'2018/04/29 14:24:39:704',19,0,0,0,0,0,0,0,0,0.530001,0.51325,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3757,'2018/04/29 14:24:39:807',19,0,0,0,0,0,0,0,0,0.540371,0.546335,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3758,'2018/04/29 14:24:39:907',19,0,0,0,0,0,0,0,0,0.585355,0.549678,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3759,'2018/04/29 14:24:40:023',19,0,0,0,0,0,0,0,0,0.643277,0.549981,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3760,'2018/04/29 14:24:40:140',19,0,0,0,0,0,0,0,0,0.702167,0.549999,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3761,'2018/04/29 14:24:40:241',19,0,0,0,0,0,0,0,0,0.752166,0.55,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3762,'2018/04/29 14:24:40:343',19,0,0,0,0,0,0,0,0,0.802166,0.55,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3763,'2018/04/29 14:24:40:446',19,0,0,0,0,0,0,0,0,0.853153,0.55,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3764,'2018/04/29 14:24:40:549',19,0,0,0,0,0,0,0,0,0.906944,0.55,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3765,'2018/04/29 14:24:40:666',19,0,0,0,0,0,0,0,0,0.964851,0.55,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3766,'2018/04/29 14:24:40:781',19,0,0,0,0,0,0,0,0,1.023247,0.55,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3767,'2018/04/29 14:24:40:897',19,0,0,0,0,0,0,0,0,1.048434,0.526049,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3768,'2018/04/29 14:24:40:997',19,0,0,0,0,0,0,0,0,1.049863,0.478336,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3769,'2018/04/29 14:24:41:113',19,0,0,0,0,0,0,0,0,1.049992,0.419025,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3770,'2018/04/29 14:24:41:229',19,0,0,0,0,0,0,0,0,1.049999,0.362691,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3771,'2018/04/29 14:24:41:330',19,0,0,0,0,0,0,0,0,1.05,0.312692,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3772,'2018/04/29 14:24:41:447',19,0,0,0,0,0,0,0,0,1.05,0.255128,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3773,'2018/04/29 14:24:41:557',19,0,0,0,0,0,0,0,0,1.05,0.199572,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3774,'2018/04/29 14:24:41:658',19,0,0,0,0,0,0,0,0,1.05,0.148646,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3775,'2018/04/29 14:24:41:775',19,0,0,0,0,0,0,0,0,1.05,0.088604,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3776,'2018/04/29 14:24:41:880',19,0,0,0,0,0,0,0,0,1.034074,0.062511,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3777,'2018/04/29 14:24:41:996',19,0,0,0,0,0,0,0,0,0.978336,0.060147,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3778,'2018/04/29 14:24:42:112',19,0,0,0,0,0,0,0,0,0.919025,0.060009,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3779,'2018/04/29 14:24:42:228',19,0,0,0,0,0,0,0,0,0.862691,0.060001,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3780,'2018/04/29 14:24:42:329',19,0,0,0,0,0,0,0,0,0.812692,0.06,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3781,'2018/04/29 14:24:42:444',19,0,0,0,0,0,0,0,0,0.756609,0.06,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3782,'2018/04/29 14:24:42:562',19,0,0,0,0,0,0,0,0,0.70116,0.06,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3783,'2018/04/29 14:24:42:678',19,0,0,0,0,0,0,0,0,0.690653,0.06,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3784,'2018/04/29 14:24:42:793',19,0,0,0,0,0,0,0,0,0.690039,0.06,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3785,'2018/04/29 14:24:42:909',19,0,0,0,0,0,0,0,0,0.690003,0.06,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3786,'2018/04/29 14:24:43:025',19,0,0,0,0,0,0,0,0,0.662922,0.06,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3787,'2018/04/29 14:24:43:141',19,0,0,0,0,0,0,0,0,0.641342,0.06,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3788,'2018/04/29 14:24:43:257',19,0,0,0,0,0,0,0,0,0.640079,0.017513,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3789,'2018/04/29 14:24:43:373',19,0,0,0,0,0,0,0,0,0.640005,-0.025098,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3790,'2018/04/29 14:24:43:473',19,0,0,0,0,0,0,0,0,0.61605,-0.02957,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3791,'2018/04/29 14:24:43:589',19,0,0,0,0,0,0,0,0,0.562517,-0.029975,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3792,'2018/04/29 14:24:43:706',19,0,0,0,0,0,0,0,0,0.505118,-0.029999,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3793,'2018/04/29 14:24:43:822',19,0,0,0,0,0,0,0,0,0.490885,-0.004403,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3794,'2018/04/29 14:24:43:927',19,0,0,0,0,0,0,0,0,0.490078,0.044936,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3795,'2018/04/29 14:24:44:042',19,0,0,0,0,0,0,0,0,0.490005,0.103252,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3796,'2018/04/29 14:24:44:143',19,0,0,0,0,0,0,0,0,0.490001,0.153248,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3797,'2018/04/29 14:24:44:259',19,0,0,0,0,0,0,0,0,0.490001,0.212165,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3798,'2018/04/29 14:24:44:361',19,0,0,0,0,0,0,0,0,0.490001,0.262165,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3799,'2018/04/29 14:24:44:478',19,0,0,0,0,0,0,0,0,0.490001,0.321444,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3800,'2018/04/29 14:24:44:594',19,0,0,0,0,0,0,0,0,0.493334,0.377629,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3801,'2018/04/29 14:24:44:709',19,0,0,0,0,0,0,0,0,0.538033,0.389276,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3802,'2018/04/29 14:24:44:826',19,0,0,0,0,0,0,0,0,0.594915,0.389958,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3803,'2018/04/29 14:24:44:942',19,0,0,0,0,0,0,0,0,0.653251,0.389997,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3804,'2018/04/29 14:24:45:055',19,0,0,0,0,0,0,0,0,0.710286,0.39,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3805,'2018/04/29 14:24:45:158',19,0,0,0,0,0,0,0,0,0.761342,0.39,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3806,'2018/04/29 14:24:45:273',19,0,0,0,0,0,0,0,0,0.821396,0.39,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3807,'2018/04/29 14:24:45:377',19,0,0,0,0,0,0,0,0,0.871001,0.374074,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3808,'2018/04/29 14:24:45:493',19,0,0,0,0,0,0,0,0,0.888888,0.318775,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
3809,'2018/04/29 14:24:45:609',19,0,0,0,0,0,0,0,0,0.889935,0.262676,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?
